2,"""Estimates of resident population: number, by age group, annual 1993, MFP </SPAN>""</DIV>","""To facilitate planning of health services at local level and provide denominators for epidemiological analyses.""","""Estimates of resident population: number, by age group, annual 1993, MFP""","""001""","""P00001""",NULL,"""Jan-12""","""Mid-year estimates of resident population for the respective calendar years, based on the 2001 Census by age and sex. The estimated resident population of an area includes all people who usually live there, whatever their nationality. Members of UK and non-UK armed forces stationed in the UK are included and UK forces stationed outside the UK are excluded. Students are taken to be resident at their term time address."""
1476,"""Patient confidence and trust in the GP, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand how much confidence and trust the patients had in their GP.""","""Patient confidence and trust in the GP, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01475""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Did you have confidence and trust in the GP you saw or spoke to? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes, definitely <BR><BR>• Yes, to some extent <BR><BR>• No, not at all <BR><BR>• Don’t know/ can't say <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1477,"""Patient experience of the nurse giving them enough time, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand what rating the patients would give their nurse about giving them enough time.""","""Patient experience of the nurse giving them enough time, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01476""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Last time you saw a nurse at your GP surgery, how good was the nurse at giving you enough time? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Very good <BR><BR>• Good <BR><BR>• Neither good nor poor <BR><BR>• Poor <BR><BR>• Very poor <BR><BR>• Doesn't apply <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1478,"""Patient experience of the nurse listening to them, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand what rating the patients would give their nurse about listening to them.""","""Patient experience of the nurse listening to them, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01477""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Last time you saw a nurse at your GP surgery, how good was the nurse at listening to you? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Very good <BR><BR>• Good <BR><BR>• Neither good nor poor <BR><BR>• Poor <BR><BR>• Very poor <BR><BR>• Doesn't apply <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1479,"""Patient experience of the nurse explaining tests and treatments, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand what rating the patients would give their nurse about explaining tests and treatments.""","""Patient experience of the nurse explaining tests and treatments, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01478""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Last time you saw a nurse at your GP surgery, how good was the nurse at explaining tests and treatments? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Very good <BR><BR>• Good <BR><BR>• Neither good nor poor <BR><BR>• Poor <BR><BR>• Very poor <BR><BR>• Doesn't apply <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1480,"""Patient experience of the nurse involving them in decisions about their care, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand what rating the patients would give their nurse about involving them in decisions about their care.""","""Patient experience of the nurse involving them in decisions about their care, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01479""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Last time you saw or spoke to a nurse from your GP surgery, how good was that nurse at involving you in decisions about your care? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Very good <BR><BR>• Good <BR><BR>• Neither good nor poor <BR><BR>• Poor <BR><BR>• Very poor <BR><BR>• Doesn't apply <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1481,"""Patient experience of the practice nurse treating them with care and concern from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand what rating the patients would give their nurse about treating them with care and concern.""","""Patient experience of the practice nurse treating them with care and concern from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01480""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Last time you saw or spoke to a nurse from your GP surgery, how good was that nurse at treating you with care and concern? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Very good <BR><BR>• Good <BR><BR>• Neither good nor poor <BR><BR>• Poor <BR><BR>• Very poor <BR><BR>• Doesn't apply <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1482,"""Patient confidence and trust in the nurse, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand how much confidence and trust&nbsp;the patients had in their nurse.""","""Patient confidence and trust in the nurse, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01481""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Did you have confidence and trust in the nurse you saw or spoke to? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes, definitely <BR><BR>• Yes, to some extent <BR><BR>• No, not at all <BR><BR>• Don’t know/ can't say <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1483,"""Patient experience of their GP surgery, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand how the patients experience of their GP surgery.""","""Patient experience of their GP surgery, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01482""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Overall, how would you describe your experience of your GP surgery? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Very good <BR><BR>• Fairly good <BR><BR>• Neither good nor poor <BR><BR>• Fairly poor <BR><BR>• Very poor <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1484,"""Patient recommending the GP surgery to someone who has moved to the local area, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand if the patients would recommend their GP surgery to someone who has moved to the area.""","""Patient recommending the GP surgery to someone who has moved to the local area, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01483""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Would you recommend your GP surgery to someone who has just moved to your local area? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes, would definitely recommend <BR><BR>• Yes, might recommend <BR><BR>• Not sure <BR><BR>• No, would probably not recommend <BR><BR>• No, would definitely not recommend <BR><BR>• Don't know <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1485,"""Whether the patient has a long-standing health condition, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand if the patients had a long-standing health condition.""","""Whether the patient has a long-standing health condition, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01484""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Do you have any long-standing health condition? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes <BR><BR>• No <BR><BR>• Don't know/ can't say &nbsp;&nbsp;<BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1486,"""Which long-standing health condition(s) the patient has, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand if the patients had a long-standing health condition.""","""Which long-standing health condition(s) the patient has, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01485""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Which, if nay, of the following medical conditions do you have? <BR><BR>Answers: &nbsp;<BR><BR>• Alzheimer’s disease or dementia <BR><BR>• Angina or long-term heart problem <BR><BR>• Arthritis or long-term joint problem <BR><BR>• Asthma or long-term chest problem <BR><BR>• Blindness or severe visual impairment <BR><BR>• Cancer in the last 5 years <BR><BR>• Deafness or severe hearing impairment <BR><BR>• Diabetes <BR><BR>• Epilepsy <BR><BR>• High blood pressure <BR><BR>• Kidney or liver disease <BR><BR>• Learning difficulty <BR><BR>• Long-term back problem <BR><BR>• Long-term mental health problem <BR><BR>• Long-term neurological problem <BR><BR>• Another long-term condition <BR><BR>• None of these conditions <BR><BR>• I would prefer not to say <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1487,"""If the patient thinks that in the last 6 months they have had enough support from local services or organisations to help manage their long-term health condition(s), from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand if the patients thought that in the last 6 months they had enough support from local services or organisations to help manage their long-term health condition(s).""","""If the patient thinks that in the last 6 months they have had enough support from local services or organisations to help manage their long-term health condition(s), from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01486""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: In the last 6 months, have you had enough support from local services or organisations to help you to manage your long-term health condition(s)? (Please think about all services and organisations, not just health services) &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes, definitely <BR><BR>• Yes, to some extent <BR><BR>• No <BR><BR>• I have not needed such support <BR><BR>• Don’t know/can't say <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1488,"""Patients confidence they can manage their own health, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12 </SPAN>""</DIV>","""The GP Patient Survey provides an insight into patients' views of their GP Practice and their experience of using their practice. This question is to understand if the patients had a long-standing health condition.""","""Patients confidence they can manage their own health, from the GP Patient Survey: Weighted Number and Percent of results, 2011/12""",NULL,"""P01487""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: How confident are you that you can manage your own health? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Very confident <BR><BR>• Fairly confident <BR><BR>• Not very confident <BR><BR>• Not at all confident <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1489,"""The gender of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the gender distribution of the patients responding to the GP Patient Survey.""","""The gender of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01488""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Are you male or female? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Male <BR><BR>• Female &nbsp;&nbsp;<BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1490,"""The age of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the age distribution of the patients responding to the GP Patient Survey.""","""The age of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01489""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: How old are you? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Under 18 <BR><BR>• 18-24 <BR><BR>• 25-34 <BR><BR>• 35-44 <BR><BR>• 45-54 <BR><BR>• 55-64 <BR><BR>• 65-74 <BR><BR>• 75-84 <BR><BR>• 85 or over <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1491,"""The ethnic group of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the ethnic distribution of the patients responding to the GP Patient Survey.""","""The ethnic group of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01490""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: What is your ethnic group? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• White-English/Welsh/Scottish/Northern Irish/British <BR><BR>• White-Irish <BR><BR>• White-Gypsy Traveller <BR><BR>• White-any other White background <BR><BR>• Mixed-White and Black Caribbean <BR><BR>• Mixed-White and Black African <BR><BR>• Mixed-White and Asian <BR><BR>• Mixed-any other mixed background <BR><BR>• Asian-Indian <BR><BR>• Asian-Pakistani <BR><BR>• Asian-Bangladeshi <BR><BR>• Asian-Chinese <BR><BR>• Asian-any other Asian background <BR><BR>• Black/African/Caribbean/Black British-African <BR><BR>• Black/African/Caribbean/Black British-Caribbean <BR><BR>• Black/African/Caribbean/Black British-any other Black/African/Caribbean/Black British <BR><BR>• Other ethnic group-Arab <BR><BR>• Other ethnic group-any other ethnic group. <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1492,"""Working status of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the working status of the patients responding to the GP Patient Survey.""","""Working status of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01491""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Which of these best describes what you are doing at present? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Full-time paid work <BR><BR>• Part-time paid work <BR><BR>• Full-time education <BR><BR>• Unemployed <BR><BR>• Permanently sick or disabled <BR><BR>• Fully retired from work <BR><BR>• Looking after the home <BR><BR>• Doing something else <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1493,"""The journey time from home to work of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the journey time to work of the patients responding to the GP Patient Survey.""","""The journey time from home to work of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01492""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: In general, how long does your journey take from home to work (door to door)? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Up to 30 minutes <BR><BR>• 31 minutes - 1 hour <BR><BR>• More than 1 hour <BR><BR>• I live on site &nbsp;&nbsp;<BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1494,"""Whether the respondents can take time away from work to see GP, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand whether the patients responding to the GP Patient Survey were able to take time off to attend work.""","""Whether the respondents can take time away from work to see GP, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01493""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: If you need to see a GP at your GP surgery during your typical working hours, can you take time away from your work to do this? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes <BR><BR>• No <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1495,"""Whether the respondents are a parent or legal guardian, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the parental responsibility of the patients responding to the GP Patient Survey.""","""Whether the respondents are a parent or legal guardian, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01494""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Are you a parent or a legal guardian for any children aged under 16 currently living in your home? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes <BR><BR>• No <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1496,"""Whether the respondents are deaf and use sign language, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand whether patients responding to the GP Patient Survey used sign language.""","""Whether the respondents are deaf and use sign language, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01495""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Are you a deaf person who uses sign language? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes <BR><BR>• No &nbsp;&nbsp;<BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1497,"""Whether the respondents smoke, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the smoking habits of patients responding to the GP Patient Survey.""","""Whether the respondents smoke, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01496""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Which of the following best describes your smoking habits? <BR><BR>Answers: &nbsp;<BR><BR>• Never smoked <BR><BR>• Former smoker <BR><BR>• Occasional smoker <BR><BR>• Regular smoker <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1498,"""Whether the respondents have carer responsibilities, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the carer responsibility of the patients responding to the GP Patient Survey.""","""Whether the respondents have carer responsibilities, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01497""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Do you look after, or give any help or support to family members, friends, neighbours or others because of either: a long-term physical or mental ill health/disability or problems related to old age? &nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Yes <BR><BR>• No &nbsp;&nbsp;<BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1499,"""The sexual orientation of the respondents from, the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the sexual orientation distribution of the patients responding to the GP Patient Survey.""","""The sexual orientation of the respondents from, the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01498""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Which of the following best describes how you think of yourself? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• Heterosexual/straight <BR><BR>• Gay/Lesbian <BR><BR>• Bisexual <BR><BR>• Other <BR><BR>• I would prefer not to say <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1500,"""The religion of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12 </SPAN>""</DIV>","""To understand the religious distribution of the patients responding to the GP Patient Survey.""","""The religion of the respondents, from the GP Patient Survey: Number and Percent of results, 2011/12""",NULL,"""P01499""","""TBA""","""Jun-12""","""Weighted responses to the GP Patient Survey question: Which, if any, of the following best describes your religion? &nbsp;&nbsp;<BR><BR><BR><BR>Answers: &nbsp;<BR><BR>• No religion <BR><BR>• Buddhist <BR><BR>• Christian <BR><BR>• Hindu <BR><BR>• Jewish <BR><BR>• Muslim <BR><BR>• Sikh, <BR><BR>• Other <BR><BR>• I would prefer not to say <BR><BR><BR><BR>For more information on the GP Patient Survey and for the raw response data, please go to the survey website: <A href=""http://www.gp-patient.co.uk/"" target=_new>http://www.gp-patient.co.uk/</A> &nbsp;<BR><BR>For more information on the weighting and why it has been applied, please go to: <A href=""http://www.gp-patient.co.uk/faq/"" target=_new>http://www.gp-patient.co.uk/faq/</A>"""
1508,"""1A - Social care-related quality of life score </SPAN>""</DIV>","""This indicator gives an overarching view of the quality of life of service users of social care. It is a composite measure based on responses to eight questions in the ASCS.""","""1A - Social care-related quality of life score""",NULL,"""P01507""","""Autumn 2016""","""Oct-15""","""This measure is an average quality of life score based on responses to the Adult Social Care Survey."""
1509,"""1B - Proportion of people who use services who have control over their daily life </SPAN>""</DIV>","""A key objective of the drive to make care and support more personalised is that support more closely matches the needs and wishes of the individual, putting service users of services in control of their care and support. Therefore, asking service users of care and support about the extent to which they feel in control of their daily lives is one means of measuring whether this outcome is being achieved.""","""1B - Proportion of people who use services who have control over their daily life""",NULL,"""P01508""","""Autumn 2016""","""Oct-15""","""This measure shows the proportion of service users who have control over their daily life, and is calculated from data collected in the Adult Social Care Survey. The relevant question drawn from the Adult Social Care Survey is Question 3a: ""Which of the following statements best describes how much control you have over your daily life?""."""
1510,"""1C - The proportions of users and carers receiving self-directed support, and self-directed support via direct payments </SPAN>""</DIV>","""This measure reflects the progress made in delivering personalised services through self-directed support, and through self-directed support via direct payments.""","""1C - The proportions of users and carers receiving self-directed support, and self-directed support via direct payments""",NULL,"""P01509""","""Autumn 2016""","""Oct-15""","""This is a four part measure: <BR><BR>1C(1A) and 1C(2A) show the proportions of service users accessing long-term support at year-end 31 March who received self-directed support and self-directed support via direct payments respectively. <BR><BR>1C(1B) and 1C(2B) show the proportions of carers receiving carer-specific services in the year ending 31 March who received self-directed support and self-directed support via direct payments respectively."""
