"PHEC_result_ID","PHEC_result_tags_ID","result_tags_display_name","result_tags_id","result_tags_name","result_tags_revision_timestamp","result_tags_state","result_tags_vocabulary_id"
"1161","2305","organisational","bf2b8ff3-e965-4952-89c8-e69ad8f9bc0c","organisational","2015-01-09T16:16:56.957766","active",""
"1161","2306","paediatric","d8e41736-ab11-43a1-8d32-bc8644dc0b4b","paediatric","2015-01-09T16:16:56.957766","active",""
"1161","2307","report","8bb48b96-d34e-4717-9056-a4564f75e7b7","report","2015-01-09T16:16:56.957766","active",""
"1161","2308","ulcerative","c0fada04-b7e7-4a62-9fde-73c91d07ffc2","ulcerative","2015-01-09T16:16:56.957766","active",""
"1162","2309","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:16:32.299922","active",""
"1162","2310","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:16:32.299922","active",""
"1163","2311","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:16:19.371622","active",""
"1163","2312","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:16:19.371622","active",""
"1163","2313","hip replacement","cf009e8d-eba7-437f-b9e5-d46c4360c06b","hip replacement","2015-01-09T16:16:19.371622","active",""
"1163","2314","joint","6f17ef96-bf47-44e9-bbe3-607ed6ad1afc","joint","2015-01-09T16:16:19.371622","active",""
"1163","2315","joint-replacement","3488f57a-5821-4d60-951c-d92f1ed17bdb","joint-replacement","2015-01-09T16:16:19.371622","active",""
"1163","2316","knee-replacement","5732bb62-a8a5-4679-b0c8-fd2551ab73c4","knee-replacement","2015-01-09T16:16:19.371622","active",""
"1163","2317","primary-hip-replacement-surgery","09533f5e-ac9f-4fdb-b4a0-7699bc4e9dbe","primary-hip-replacement-surgery","2015-01-09T16:16:19.371622","active",""
"1164","2318","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:16:00.313377","active",""
"1164","2319","anaesthesia","5a488890-16c6-4d9a-bd2a-d9deabbc2909","anaesthesia","2015-01-09T16:16:00.313377","active",""
"1164","2320","elderly","8e512b3c-b534-4fee-aa79-c5b82e203158","elderly","2015-01-09T16:16:00.313377","active",""
"1164","2321","fragility","1174457a-8a91-4581-9642-a6f23081d2f3","fragility","2015-01-09T16:16:00.313377","active",""
"1164","2322","hip fracture","63a3d7d2-804c-4c63-862f-ca1e6ce39df4","hip fracture","2015-01-09T16:16:00.313377","active",""
"1164","2323","orthopaedic","4bc37d02-fa63-4a44-868b-6bb57cfdbadb","orthopaedic","2015-01-09T16:16:00.313377","active",""
"1164","2324","osteoporosis","3739fb2e-80e9-405b-8145-056d5d07f5e3","osteoporosis","2015-01-09T16:16:00.313377","active",""
"1164","2325","surgery","e60dfdf3-3354-471b-9834-a99869f2ab89","surgery","2015-01-09T16:16:00.313377","active",""
"1164","2326","trauma","7180bf22-8c18-4a99-b462-2281d21689ee","trauma","2015-01-09T16:16:00.313377","active",""
"1165","2327","DAHNO","649edcbd-57d1-407f-8ebd-b322108ae200","DAHNO","2015-01-09T16:15:25.133188","active",""
"1165","2328","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:15:25.133188","active",""
"1165","2329","HSCIC","5d214803-9262-4737-b8da-ddea4664ec3b","HSCIC","2015-01-09T16:15:25.133188","active",""
"1165","2330","cancer","6ec0c8fb-3d51-44aa-8fb9-815e0e872e24","cancer","2015-01-09T16:15:25.133188","active",""
"1165","2331","head","c56fe5d9-e522-478e-aecd-fcb83a180ece","head","2015-01-09T16:15:25.133188","active",""
"1165","2332","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:15:25.133188","active",""
"1165","2333","national audit","d74ab9be-ff4d-4049-a355-f392d5a1bd83","national audit","2015-01-09T16:15:25.133188","active",""
"1165","2334","neck","b9f6b1d9-96d7-4b5f-94d9-bac9fbe199d6","neck","2015-01-09T16:15:25.133188","active",""
"1166","2335","AVR","14725c75-852f-4bcd-a976-85ae0182ee4c","AVR","2015-01-09T16:14:23.477680","active",""
"1166","2336","Audit","31cc68d7-d5ff-415e-a8cf-86effa69d144","Audit","2015-01-09T16:14:23.477680","active",""
"1166","2337","CABG","459595da-a5e4-4a51-b52d-918b79d5ed2f","CABG","2015-01-09T16:14:23.477680","active",""
"1166","2338","Cardiac","158a3c4f-b90e-4772-8f73-0293226c8cd6","Cardiac","2015-01-09T16:14:23.477680","active",""
"1166","2339","England","c48e8e4e-b0a5-47da-a2b1-b5c19ee1371d","England","2015-01-09T16:14:23.477680","active",""
"1166","2340","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:14:23.477680","active",""
"1166","2341","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:14:23.477680","active",""
"1166","2342","NHS","73ae1bf0-c9c7-41af-922a-3d4d260f5a1a","NHS","2015-01-09T16:14:23.477680","active",""
"1166","2343","NICOR","e056ac02-d4e6-4c69-ae57-44f571a65904","NICOR","2015-01-09T16:14:23.477680","active",""
"1166","2344","clinical audit","4fa42615-53c3-4f0d-b391-e9b53f3f1d3e","clinical audit","2015-01-09T16:14:23.477680","active",""
"1166","2345","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:14:23.477680","active",""
"1166","2346","heart","a086df95-c346-46ef-bab7-9a3153a13536","heart","2015-01-09T16:14:23.477680","active",""
"1166","2347","heart surgery","064ceb93-5c3e-4acd-b59b-6ce7b73d3e08","heart surgery","2015-01-09T16:14:23.477680","active",""
"1166","2348","mortality","601ea5ea-5287-465e-a90e-679d36b0e4e5","mortality","2015-01-09T16:14:23.477680","active",""
"1167","2349","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:14:11.389207","active",""
"1167","2350","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:14:11.389207","active",""
"1167","2351","NICOR","e056ac02-d4e6-4c69-ae57-44f571a65904","NICOR","2015-01-09T16:14:11.389207","active",""
"1167","2352","cardiology","239e8120-cfbf-498b-b194-8419c2d04b8c","cardiology","2015-01-09T16:14:11.389207","active",""
"1167","2353","cardiovascular disease","c2a2c99e-659c-4d9f-b79c-d36861f02871","cardiovascular disease","2015-01-09T16:14:11.389207","active",""
"1167","2354","clinical audit","4fa42615-53c3-4f0d-b391-e9b53f3f1d3e","clinical audit","2015-01-09T16:14:11.389207","active",""
"1167","2355","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:14:11.389207","active",""
"1167","2356","heart","a086df95-c346-46ef-bab7-9a3153a13536","heart","2015-01-09T16:14:11.389207","active",""
"1167","2357","heart failure","3e5b72f5-c4a3-47d0-84b2-9393405a5ea6","heart failure","2015-01-09T16:14:11.389207","active",""
"1168","2358","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:14:06.959428","active",""
"1168","2359","Picanet","aef53465-fd48-4e67-b7ee-9c87927a2467","Picanet","2015-01-09T16:14:06.959428","active",""
"1168","2360","audit","2a7d64f6-2cb6-43b5-b6d2-a95637e1fbc3","audit","2015-01-09T16:14:06.959428","active",""
"1168","2361","children","c6aae0c0-30fe-44c8-844f-c147370256c9","children","2015-01-09T16:14:06.959428","active",""
"1168","2362","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:14:06.959428","active",""
"1168","2363","paediatric intensive care","236cb589-ad87-4f03-9a08-b6adec946bbe","paediatric intensive care","2015-01-09T16:14:06.959428","active",""
"1168","2364","picu","3c83fd0b-53d8-4cf5-a199-a10d87f3ce05","picu","2015-01-09T16:14:06.959428","active",""
"1169","2365","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:10:14.522798","active",""
"1169","2366","NICE quality standard","009a750c-9c18-4ba0-88cd-48b8b5da7baf","NICE quality standard","2015-01-09T16:10:14.522798","active",""
"1169","2367","ssnap","3e6b1bb6-e2cd-48b1-9704-7e7c3357f9b0","ssnap","2015-01-09T16:10:14.522798","active",""
"1169","2368","stroke","79ef37d3-ab98-4ee6-9572-3d983b53a12b","stroke","2015-01-09T16:10:14.522798","active",""
"1169","2369","stroke audit","b674bcaa-83b3-46d5-be27-841ea2b02a24","stroke audit","2015-01-09T16:10:14.522798","active",""
"1169","2370","stroke care","5a4c3e71-eac5-42d5-9cf7-0946dd87d6b8","stroke care","2015-01-09T16:10:14.522798","active",""
"1169","2371","stroke guidelines","f31daf58-d2eb-4966-8e7d-d1ad9fd0db7d","stroke guidelines","2015-01-09T16:10:14.522798","active",""
"1170","2372","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:10:09.980639","active",""
"1170","2373","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:10:09.980639","active",""
"1170","2374","NICU","77fe2bb2-7559-4bbf-9aea-6cf8a7eba110","NICU","2015-01-09T16:10:09.980639","active",""
"1170","2375","SCBU","6d054ad9-e859-4202-a0ea-ce8924083327","SCBU","2015-01-09T16:10:09.980639","active",""
"1170","2376","baby","70ce597c-3eee-4281-a4b1-4a371f7f7a7c","baby","2015-01-09T16:10:09.980639","active",""
"1170","2377","gestation","92df238c-e6ed-4820-9f0a-a36af7f3797c","gestation","2015-01-09T16:10:09.980639","active",""
"1170","2378","infant","382559ef-6320-415a-8a9e-ef8d9f821fe0","infant","2015-01-09T16:10:09.980639","active",""
"1170","2379","premature","61bbc81d-f258-441d-848d-2a72a528e90e","premature","2015-01-09T16:10:09.980639","active",""
"1171","2380","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:09:34.091705","active",""
"1171","2381","MINAP","74bc8354-3bf3-4d51-a992-5517912d6f86","MINAP","2015-01-09T16:09:34.091705","active",""
"1171","2382","NICOR","e056ac02-d4e6-4c69-ae57-44f571a65904","NICOR","2015-01-09T16:09:34.091705","active",""
"1171","2383","acs","778ac2ef-5555-4c3f-afe1-9125ee136096","acs","2015-01-09T16:09:34.091705","active",""
"1171","2384","acute coronary syndrome","db630656-a023-4e0c-921d-ba08ee81e12a","acute coronary syndrome","2015-01-09T16:09:34.091705","active",""
"1171","2385","acute myocardial infarction","634e26f2-e86c-4057-9174-1b5ad65cabc1","acute myocardial infarction","2015-01-09T16:09:34.091705","active",""
"1171","2386","ami","e5d79ecb-a863-4c20-856a-59147c1d588d","ami","2015-01-09T16:09:34.091705","active",""
"1171","2387","angiogram","a261e2ed-9be6-474e-8a82-168f884161ff","angiogram","2015-01-09T16:09:34.091705","active",""
"1171","2388","angiography","4eb7cbe3-e257-449e-849e-030e0957d96d","angiography","2015-01-09T16:09:34.091705","active",""
"1171","2389","cardiology","239e8120-cfbf-498b-b194-8419c2d04b8c","cardiology","2015-01-09T16:09:34.091705","active",""
"1171","2390","clinical audit","4fa42615-53c3-4f0d-b391-e9b53f3f1d3e","clinical audit","2015-01-09T16:09:34.091705","active",""
"1171","2391","ctb","d1622fe6-dadf-4fe9-a736-00416e1b42d5","ctb","2015-01-09T16:09:34.091705","active",""
"1171","2392","ctn","69acb3fb-bd01-4ecb-95a9-818c92828efe","ctn","2015-01-09T16:09:34.091705","active",""
"1171","2393","dtb","81458bb3-fcd7-4811-9878-f0ad3559e184","dtb","2015-01-09T16:09:34.091705","active",""
"1171","2394","dtn","680c6a31-7f9a-40df-bcba-c1c7eb5fbd81","dtn","2015-01-09T16:09:34.091705","active",""
"1171","2395","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:09:34.091705","active",""
"1171","2396","heart","a086df95-c346-46ef-bab7-9a3153a13536","heart","2015-01-09T16:09:34.091705","active",""
"1171","2397","heart attack","912dcda1-1922-4dec-a19f-4918b0c73d8d","heart attack","2015-01-09T16:09:34.091705","active",""
"1171","2398","mi","955a1499-cced-4bab-b0e5-09a3a5bf48d2","mi","2015-01-09T16:09:34.091705","active",""
"1171","2399","myocardial infarction","b98a2cbb-69a9-4f56-8ff5-aa72fd89990c","myocardial infarction","2015-01-09T16:09:34.091705","active",""
"1171","2400","nstemi","2b425653-bfa0-4141-a502-dd1e1460864d","nstemi","2015-01-09T16:09:34.091705","active",""
"1171","2401","ppci","e270ec73-2f03-4204-baa6-a9d598d975ee","ppci","2015-01-09T16:09:34.091705","active",""
"1171","2402","primary angioplasty","ca7fcff3-e666-4330-8070-328f4f85cb19","primary angioplasty","2015-01-09T16:09:34.091705","active",""
"1171","2403","primary pci","32e004ed-fa4c-412b-9a3a-431fffe01fb5","primary pci","2015-01-09T16:09:34.091705","active",""
"1171","2404","reperfusion","fb204453-f3fa-4aff-90cc-72a4efa6437a","reperfusion","2015-01-09T16:09:34.091705","active",""
"1171","2405","secondary prevention medication","3c042066-b170-4e9d-9a70-a78acf3ea693","secondary prevention medication","2015-01-09T16:09:34.091705","active",""
"1171","2406","stemi","0b4e31b7-6cfc-4ba8-9ee8-62ab8eb41956","stemi","2015-01-09T16:09:34.091705","active",""
"1171","2407","thrombolysis","d4d021e2-e0ba-44a5-b39a-a8f4d50e1bbc","thrombolysis","2015-01-09T16:09:34.091705","active",""
"1171","2408","thrombolytic treatment","32c232de-9ef3-4e29-b349-8adc28b45655","thrombolytic treatment","2015-01-09T16:09:34.091705","active",""
"1172","2409","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:09:20.752664","active",""
"1172","2410","elderly","8e512b3c-b534-4fee-aa79-c5b82e203158","elderly","2015-01-09T16:09:20.752664","active",""
"1172","2411","fragility","1174457a-8a91-4581-9642-a6f23081d2f3","fragility","2015-01-09T16:09:20.752664","active",""
"1172","2412","hip fracture","63a3d7d2-804c-4c63-862f-ca1e6ce39df4","hip fracture","2015-01-09T16:09:20.752664","active",""
"1172","2413","orthopaedic","4bc37d02-fa63-4a44-868b-6bb57cfdbadb","orthopaedic","2015-01-09T16:09:20.752664","active",""
"1172","2414","osteoporosis","3739fb2e-80e9-405b-8145-056d5d07f5e3","osteoporosis","2015-01-09T16:09:20.752664","active",""
"1172","2415","surgery","e60dfdf3-3354-471b-9834-a99869f2ab89","surgery","2015-01-09T16:09:20.752664","active",""
"1172","2416","trauma","7180bf22-8c18-4a99-b462-2281d21689ee","trauma","2015-01-09T16:09:20.752664","active",""
"1173","2417","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:09:12.041814","active",""
"1173","2418","NHS","73ae1bf0-c9c7-41af-922a-3d4d260f5a1a","NHS","2015-01-09T16:09:12.041814","active",""
"1173","2419","carotid","2cf2eef4-a1f0-46d2-a0d4-a007cb23bbd5","carotid","2015-01-09T16:09:12.041814","active",""
"1173","2420","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:09:12.041814","active",""
"1173","2421","stroke","79ef37d3-ab98-4ee6-9572-3d983b53a12b","stroke","2015-01-09T16:09:12.041814","active",""
"1173","2422","vascular surgery","72ec26dd-28db-4a88-83f0-165fb18fe063","vascular surgery","2015-01-09T16:09:12.041814","active",""
"1174","2423","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:08:50.679387","active",""
"1174","2424","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:08:50.679387","active",""
"1174","2425","NHS pain services","f03bf800-ac6b-4a0e-91b3-c878a35aa0a5","NHS pain services","2015-01-09T16:08:50.679387","active",""
"1174","2426","chronic pain","98c5c971-6107-4392-81f5-1bc563eb0669","chronic pain","2015-01-09T16:08:50.679387","active",""
"1174","2427","national pain audit","64a2c80f-3e5f-497a-89d5-08edd2432f28","national pain audit","2015-01-09T16:08:50.679387","active",""
"1174","2428","persistent pain","f7fbd954-488d-42cb-8bc4-dbbbfcca35fb","persistent pain","2015-01-09T16:08:50.679387","active",""
"1175","2429","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:08:42.354720","active",""
"1175","2430","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:08:42.354720","active",""
"1175","2431","care","5079a7b5-3cc7-4ed7-9138-444b2d335aa6","care","2015-01-09T16:08:42.354720","active",""
"1175","2432","child","c620c825-756f-4f6a-8629-1575d6ab344b","child","2015-01-09T16:08:42.354720","active",""
"1175","2433","children","c6aae0c0-30fe-44c8-844f-c147370256c9","children","2015-01-09T16:08:42.354720","active",""
"1175","2434","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:08:42.354720","active",""
"1175","2435","royal college of paediatrics and child health","41477c28-e7ea-48b7-bf38-95539866612e","royal college of paediatrics and child health","2015-01-09T16:08:42.354720","active",""
"1176","2436","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:07:57.849290","active",""
"1176","2437","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:07:57.849290","active",""
"1176","2438","audit","2a7d64f6-2cb6-43b5-b6d2-a95637e1fbc3","audit","2015-01-09T16:07:57.849290","active",""
"1176","2439","clinical audit","4fa42615-53c3-4f0d-b391-e9b53f3f1d3e","clinical audit","2015-01-09T16:07:57.849290","active",""
"1176","2440","diabetes","ed57b572-fa6a-46d9-b366-f8c281c133fa","diabetes","2015-01-09T16:07:57.849290","active",""
"1177","2441","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:07:42.674598","active",""
"1177","2442","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:07:42.674598","active",""
"1177","2443","lung cancer","7b2253d0-84b6-4a53-ad06-d660eea91df1","lung cancer","2015-01-09T16:07:42.674598","active",""
"1177","2444","national audit","d74ab9be-ff4d-4049-a355-f392d5a1bd83","national audit","2015-01-09T16:07:42.674598","active",""
"1178","2445","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:03:25.651743","active",""
"1178","2446","NCAPOP","ee982b02-25d9-423f-a104-bb8fbbb53f32","NCAPOP","2015-01-09T16:03:25.651743","active",""
"1178","2447","NICOR","e056ac02-d4e6-4c69-ae57-44f571a65904","NICOR","2015-01-09T16:03:25.651743","active",""
"1178","2448","cardiac","c7c5f5aa-2200-42f8-8ef9-391b94ec53bf","cardiac","2015-01-09T16:03:25.651743","active",""
"1178","2449","cardiac failure","6555aad8-4b89-4cda-b92a-46cac895fd14","cardiac failure","2015-01-09T16:03:25.651743","active",""
"1178","2450","cardiovascular disease","c2a2c99e-659c-4d9f-b79c-d36861f02871","cardiovascular disease","2015-01-09T16:03:25.651743","active",""
"1178","2451","health","c26f97fc-e6ba-4e4e-9447-7af1acfe3575","health","2015-01-09T16:03:25.651743","active",""
"1178","2452","heart disease","3e95569d-baee-4715-b10b-f75604b2aa52","heart disease","2015-01-09T16:03:25.651743","active",""
"1178","2453","heart failure","3e5b72f5-c4a3-47d0-84b2-9393405a5ea6","heart failure","2015-01-09T16:03:25.651743","active",""
"1178","2454","national clinical audit","08e9c808-0141-41ad-9662-ad67864da869","national clinical audit","2015-01-09T16:03:25.651743","active",""
"1179","2455","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:03:24.990436","active",""
"1179","2456","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:03:24.990436","active",""
"1179","2457","NICOR","e056ac02-d4e6-4c69-ae57-44f571a65904","NICOR","2015-01-09T16:03:24.990436","active",""
"1179","2458","cardiac","c7c5f5aa-2200-42f8-8ef9-391b94ec53bf","cardiac","2015-01-09T16:03:24.990436","active",""
"1179","2459","congenital","ddefa1c6-6a43-465f-9f79-0cc1a53f7f0d","congenital","2015-01-09T16:03:24.990436","active",""
"1179","2460","heart","a086df95-c346-46ef-bab7-9a3153a13536","heart","2015-01-09T16:03:24.990436","active",""
"1179","2461","interventional","fd81c8f9-81bb-4385-8514-dc2b41205094","interventional","2015-01-09T16:03:24.990436","active",""
"1179","2462","neonatal","487b002c-37eb-4248-906f-95ae271f6318","neonatal","2015-01-09T16:03:24.990436","active",""
"1179","2463","surgery","e60dfdf3-3354-471b-9834-a99869f2ab89","surgery","2015-01-09T16:03:24.990436","active",""
"1180","2464","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:03:24.142738","active",""
"1180","2465","Heart attack","473de397-51a9-4976-b964-89df92c175e9","Heart attack","2015-01-09T16:03:24.142738","active",""
"1180","2466","acs","778ac2ef-5555-4c3f-afe1-9125ee136096","acs","2015-01-09T16:03:24.142738","active",""
"1180","2467","acute coronary syndrome","db630656-a023-4e0c-921d-ba08ee81e12a","acute coronary syndrome","2015-01-09T16:03:24.142738","active",""
"1180","2468","acute myocardial infarction","634e26f2-e86c-4057-9174-1b5ad65cabc1","acute myocardial infarction","2015-01-09T16:03:24.142738","active",""
"1180","2469","ami","e5d79ecb-a863-4c20-856a-59147c1d588d","ami","2015-01-09T16:03:24.142738","active",""
"1180","2470","angiogram","a261e2ed-9be6-474e-8a82-168f884161ff","angiogram","2015-01-09T16:03:24.142738","active",""
"1180","2471","angiography","4eb7cbe3-e257-449e-849e-030e0957d96d","angiography","2015-01-09T16:03:24.142738","active",""
"1180","2472","ctb","d1622fe6-dadf-4fe9-a736-00416e1b42d5","ctb","2015-01-09T16:03:24.142738","active",""
"1180","2473","ctn","69acb3fb-bd01-4ecb-95a9-818c92828efe","ctn","2015-01-09T16:03:24.142738","active",""
"1180","2474","dtb","81458bb3-fcd7-4811-9878-f0ad3559e184","dtb","2015-01-09T16:03:24.142738","active",""
"1180","2475","dtn","680c6a31-7f9a-40df-bcba-c1c7eb5fbd81","dtn","2015-01-09T16:03:24.142738","active",""
"1180","2476","mi","955a1499-cced-4bab-b0e5-09a3a5bf48d2","mi","2015-01-09T16:03:24.142738","active",""
"1180","2477","myocardial infarction","b98a2cbb-69a9-4f56-8ff5-aa72fd89990c","myocardial infarction","2015-01-09T16:03:24.142738","active",""
"1180","2478","nstemi ppci","5219dd19-21a6-42a7-857e-67b178e3db3b","nstemi ppci","2015-01-09T16:03:24.142738","active",""
"1180","2479","primary angioplasty","ca7fcff3-e666-4330-8070-328f4f85cb19","primary angioplasty","2015-01-09T16:03:24.142738","active",""
"1180","2480","primary pci","32e004ed-fa4c-412b-9a3a-431fffe01fb5","primary pci","2015-01-09T16:03:24.142738","active",""
"1180","2481","reperfusion","fb204453-f3fa-4aff-90cc-72a4efa6437a","reperfusion","2015-01-09T16:03:24.142738","active",""
"1180","2482","secondary prevention medication","3c042066-b170-4e9d-9a70-a78acf3ea693","secondary prevention medication","2015-01-09T16:03:24.142738","active",""
"1180","2483","stemi","0b4e31b7-6cfc-4ba8-9ee8-62ab8eb41956","stemi","2015-01-09T16:03:24.142738","active",""
"1180","2484","thrombolysis","d4d021e2-e0ba-44a5-b39a-a8f4d50e1bbc","thrombolysis","2015-01-09T16:03:24.142738","active",""
"1180","2485","thrombolytic treatment","32c232de-9ef3-4e29-b349-8adc28b45655","thrombolytic treatment","2015-01-09T16:03:24.142738","active",""
"1181","2486","England","c48e8e4e-b0a5-47da-a2b1-b5c19ee1371d","England","2015-01-09T16:00:13.413572","active",""
"1181","2487","HQIP","d09fa1a3-fcd2-4efd-aaa5-15ff6774f08a","HQIP","2015-01-09T16:00:13.413572","active",""
"1181","2488","Health","6709afda-e353-41e8-b499-a5a644d312b5","Health","2015-01-09T16:00:13.413572","active",""
"1181","2489","NICOR","e056ac02-d4e6-4c69-ae57-44f571a65904","NICOR","2015-01-09T16:00:13.413572","active",""
"1181","2490","defibrillator","5b78d569-3b32-4e26-b135-5f6c1afe78b4","defibrillator","2015-01-09T16:00:13.413572","active",""
"1181","2491","device","8a93dea3-047b-4e02-b64f-6aa1309dcfa7","device","2015-01-09T16:00:13.413572","active",""
"1181","2492","heart failure","3e5b72f5-c4a3-47d0-84b2-9393405a5ea6","heart failure","2015-01-09T16:00:13.413572","active",""
"1181","2493","hospital","5e4aecdc-1d4a-4b4b-9802-dcaef6a34e02","hospital","2015-01-09T16:00:13.413572","active",""
"1181","2494","icd","67a73dff-c4d0-42c9-8da7-e49bf56d3f28","icd","2015-01-09T16:00:13.413572","active",""
"1181","2495","implant","4c5482df-bc39-4dbb-8cc8-e3bc9f7d545b","implant","2015-01-09T16:00:13.413572","active",""
"1181","2496","pacemaker","3fbacbf9-6675-4c29-91dc-1bdc4b6e1ebc","pacemaker","2015-01-09T16:00:13.413572","active",""
"1181","2497","postcode lottery","c6450680-c167-4922-84b9-0fd92bc4e9c7","postcode lottery","2015-01-09T16:00:13.413572","active",""
"1181","2498","primary care trust","a9571ea2-413d-4e6f-99d6-5df34e998962","primary care trust","2015-01-09T16:00:13.413572","active",""
"1181","2499","resynchronisation","4a523183-1db8-47b6-9ddd-d7e501f60069","resynchronisation","2015-01-09T16:00:13.413572","active",""
"1182","2500","Other","62fc2740-37ea-4f0c-a9f5-9a950f4eb251","Other","2015-01-09T14:57:23.575475","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"1182","2501","death","63161587-6f7c-4504-abd0-11bdfd33fd4a","death","2015-01-09T14:57:23.575475","active",""
"1182","2502","deaths","de7f6824-870a-4d40-b678-ecd266a7f74d","deaths","2015-01-09T14:57:23.575475","active",""
"1182","2503","life expectancy","e1bdc9b3-10b4-4b4c-ad5f-e974525a07ae","life expectancy","2015-01-09T14:57:23.575475","active",""
"1182","2504","mortality","601ea5ea-5287-465e-a90e-679d36b0e4e5","mortality","2015-01-09T14:57:23.575475","active",""
"1183","2505","Other","62fc2740-37ea-4f0c-a9f5-9a950f4eb251","Other","2015-01-09T14:57:01.063879","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"1183","2506","patient safety","d22866f5-b606-44ae-97d8-eb38f4af65d8","patient safety","2015-01-09T14:57:01.063879","active",""
"1183","2507","venous thromboembolism","b3ad78b0-fa72-4047-b26a-b21e201b7270","venous thromboembolism","2015-01-09T14:57:01.063879","active",""
"1184","2508","Other","62fc2740-37ea-4f0c-a9f5-9a950f4eb251","Other","2015-01-09T14:56:40.050176","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"1184","2509","cancer","6ec0c8fb-3d51-44aa-8fb9-815e0e872e24","cancer","2015-01-09T14:56:40.050176","active",""
"1184","2510","child health","3f8e8241-8596-4848-9d9d-941f98c65e03","child health","2015-01-09T14:56:40.050176","active",""
"1184","2511","death","63161587-6f7c-4504-abd0-11bdfd33fd4a","death","2015-01-09T14:56:40.050176","active",""
"1184","2512","deaths","de7f6824-870a-4d40-b678-ecd266a7f74d","deaths","2015-01-09T14:56:40.050176","active",""
"1184","2513","mortality","601ea5ea-5287-465e-a90e-679d36b0e4e5","mortality","2015-01-09T14:56:40.050176","active",""
"1185","2514","Other","62fc2740-37ea-4f0c-a9f5-9a950f4eb251","Other","2015-01-09T14:56:08.120407","active","c3256a1a-839f-4dcc-8137-d17003e53c7c"
"1185","2515","bowel cancer","738dcefc-3e64-45b2-954b-9656e07fce10","bowel cancer","2015-01-09T14:56:08.120407","active",""
"1185","2516","breast cancer","511e5950-ff3e-40e8-8fe6-e65fd316c3e9","breast cancer","2015-01-09T14:56:08.120407","active",""
"1185","2517","cancer","6ec0c8fb-3d51-44aa-8fb9-815e0e872e24","cancer","2015-01-09T14:56:08.120407","active",""
